n256,0,1.4901161193847656e-08
n262,0,1.4901161193847656e-08
n266,0,1.4901161193847656e-08
n267,0,1.4901161193847656e-08
n268,1,1.4901161193847656e-08
n271,0,1.4901161193847656e-08
n274,0,1.4901161193847656e-08
n277,0,1.4901161193847656e-08
n280,0,1.4901161193847656e-08
n283,0,1.4901161193847656e-08
n284,0,1.4901161193847656e-08
n285,1,1.4901161193847656e-08
n286,0,1.4901161193847656e-08
n290,0,2.9802322387695312e-08
n291,1,2.9802322387695312e-08
n292,1,2.9802322387695312e-08
n293,0,2.9802322387695312e-08
n294,1,2.9802322387695312e-08
n295,0,2.9802322387695312e-08
n296,1,2.9802322387695312e-08
n297,0,2.9802322387695312e-08
n298,1,2.9802322387695312e-08
n299,1,2.9802322387695312e-08
n300,0,2.9802322387695312e-08
n301,1,2.9802322387695312e-08
n302,0,2.9802322387695312e-08
n312,0,2.9802322387695312e-08
n313,1,2.9802322387695312e-08
n314,1,2.9802322387695312e-08
n315,0,2.9802322387695312e-08
n316,1,2.9802322387695312e-08
n317,0,2.9802322387695312e-08
n326,0,2.9802322387695312e-08
n332,0,2.9802322387695312e-08
n336,0,2.9802322387695312e-08
n337,0,2.9802322387695312e-08
n338,1,2.9802322387695312e-08
n341,0,2.9802322387695312e-08
n344,0,2.9802322387695312e-08
n347,0,2.9802322387695312e-08
n350,0,2.9802322387695312e-08
n351,1,2.9802322387695312e-08
n352,1,2.9802322387695312e-08
n353,0,2.9802322387695312e-08
n356,0,2.9802322387695312e-08
n357,0,2.9802322387695312e-08
n358,1,2.9802322387695312e-08
n359,0,2.9802322387695312e-08
n363,1,5.960464477539063e-08
n364,0,5.960464477539063e-08
n365,0,5.960464477539063e-08
n366,0,5.960464477539063e-08
n367,1,5.960464477539063e-08
n368,1,5.960464477539063e-08
n369,1,5.960464477539063e-08
n376,0,5.960464477539063e-08
n379,0,5.960464477539063e-08
n380,1,5.960464477539063e-08
n381,1,5.960464477539063e-08
n382,0,5.960464477539063e-08
n383,1,5.960464477539063e-08
n384,0,5.960464477539063e-08
n393,0,5.960464477539063e-08
n394,1,5.960464477539063e-08
n395,1,5.960464477539063e-08
n396,0,5.960464477539063e-08
n397,1,5.960464477539063e-08
n398,0,5.960464477539063e-08
n407,0,5.960464477539063e-08
n413,0,5.960464477539063e-08
n417,0,5.960464477539063e-08
n418,0,5.960464477539063e-08
n419,1,5.960464477539063e-08
n422,0,5.960464477539063e-08
n425,0,5.960464477539063e-08
n428,0,5.960464477539063e-08
n431,0,5.960464477539063e-08
n434,0,5.960464477539063e-08
n435,0,5.960464477539063e-08
n436,1,5.960464477539063e-08
n437,0,5.960464477539063e-08
n440,0,5.960464477539063e-08
n441,0,5.960464477539063e-08
n442,0,5.960464477539063e-08
n444,1,1.1920928955078125e-07
n445,0,1.1920928955078125e-07
n446,0,1.1920928955078125e-07
n447,0,1.1920928955078125e-07
n448,0,1.1920928955078125e-07
n449,0,1.1920928955078125e-07
n450,0,1.1920928955078125e-07
n451,1,1.1920928955078125e-07
n452,1,1.1920928955078125e-07
n453,1,1.1920928955078125e-07
n454,1,1.1920928955078125e-07
n455,1,1.1920928955078125e-07
n456,0,1.1920928955078125e-07
n457,1,1.1920928955078125e-07
n458,0,1.1920928955078125e-07
n471,0,1.1920928955078125e-07
n472,1,1.1920928955078125e-07
n473,1,1.1920928955078125e-07
n474,0,1.1920928955078125e-07
n475,1,1.1920928955078125e-07
n476,0,1.1920928955078125e-07
n485,0,1.1920928955078125e-07
n486,1,1.1920928955078125e-07
n487,1,1.1920928955078125e-07
n488,0,1.1920928955078125e-07
n489,1,1.1920928955078125e-07
n490,0,1.1920928955078125e-07
n499,0,1.1920928955078125e-07
n505,0,1.1920928955078125e-07
n509,0,1.1920928955078125e-07
n510,0,1.1920928955078125e-07
n511,1,1.1920928955078125e-07
n514,0,1.1920928955078125e-07
n517,0,1.1920928955078125e-07
n520,0,1.1920928955078125e-07
n523,0,1.1920928955078125e-07
n526,0,1.1920928955078125e-07
n529,0,1.1920928955078125e-07
n530,0,1.1920928955078125e-07
n531,1,1.1920928955078125e-07
n532,0,1.1920928955078125e-07
n536,1,2.384185791015625e-07
n537,0,2.384185791015625e-07
n538,0,2.384185791015625e-07
n539,0,2.384185791015625e-07
n540,0,2.384185791015625e-07
n541,0,2.384185791015625e-07
n542,0,2.384185791015625e-07
n543,0,2.384185791015625e-07
n544,0,2.384185791015625e-07
n545,0,2.384185791015625e-07
n546,1,2.384185791015625e-07
n547,0,2.384185791015625e-07
n548,1,2.384185791015625e-07
n549,0,2.384185791015625e-07
n550,1,2.384185791015625e-07
n551,0,2.384185791015625e-07
n552,1,2.384185791015625e-07
n553,1,2.384185791015625e-07
n554,0,2.384185791015625e-07
n555,1,2.384185791015625e-07
n556,0,2.384185791015625e-07
n563,0,2.384185791015625e-07
n566,1,2.384185791015625e-07
n572,0,2.384185791015625e-07
n575,0,2.384185791015625e-07
n576,1,2.384185791015625e-07
n577,1,2.384185791015625e-07
n578,0,2.384185791015625e-07
n579,1,2.384185791015625e-07
n580,0,2.384185791015625e-07
n589,0,2.384185791015625e-07
n590,1,2.384185791015625e-07
n591,1,2.384185791015625e-07
n592,0,2.384185791015625e-07
n593,1,2.384185791015625e-07
n594,0,2.384185791015625e-07
n603,0,2.384185791015625e-07
n609,0,2.384185791015625e-07
n613,0,2.384185791015625e-07
n614,0,2.384185791015625e-07
n615,1,2.384185791015625e-07
n618,0,2.384185791015625e-07
n621,0,2.384185791015625e-07
n624,0,2.384185791015625e-07
n627,0,2.384185791015625e-07
n630,0,2.384185791015625e-07
n631,1,2.384185791015625e-07
n632,1,2.384185791015625e-07
n633,0,2.384185791015625e-07
n636,0,2.384185791015625e-07
n637,0,2.384185791015625e-07
n638,0,2.384185791015625e-07
n640,1,4.76837158203125e-07
n641,0,4.76837158203125e-07
n642,0,4.76837158203125e-07
n643,0,4.76837158203125e-07
n644,0,4.76837158203125e-07
n645,0,4.76837158203125e-07
n646,0,4.76837158203125e-07
n647,0,4.76837158203125e-07
n648,0,4.76837158203125e-07
n649,0,4.76837158203125e-07
n650,0,4.76837158203125e-07
n651,0,4.76837158203125e-07
n652,0,4.76837158203125e-07
n653,1,4.76837158203125e-07
n654,1,4.76837158203125e-07
n655,1,4.76837158203125e-07
n656,1,4.76837158203125e-07
n657,0,4.76837158203125e-07
n658,0,4.76837158203125e-07
n659,0,4.76837158203125e-07
n660,1,4.76837158203125e-07
n661,1,4.76837158203125e-07
n662,0,4.76837158203125e-07
n663,1,4.76837158203125e-07
n664,0,4.76837158203125e-07
n677,0,4.76837158203125e-07
n683,0,4.76837158203125e-07
n686,0,4.76837158203125e-07
n687,1,4.76837158203125e-07
n688,1,4.76837158203125e-07
n689,0,4.76837158203125e-07
n690,1,4.76837158203125e-07
n691,0,4.76837158203125e-07
n700,0,4.76837158203125e-07
n701,1,4.76837158203125e-07
n702,1,4.76837158203125e-07
n703,0,4.76837158203125e-07
n704,1,4.76837158203125e-07
n705,0,4.76837158203125e-07
n714,0,4.76837158203125e-07
n720,0,4.76837158203125e-07
n724,0,4.76837158203125e-07
n725,0,4.76837158203125e-07
n726,1,4.76837158203125e-07
n729,0,4.76837158203125e-07
n732,0,4.76837158203125e-07
n735,0,4.76837158203125e-07
n738,0,4.76837158203125e-07
n741,0,4.76837158203125e-07
n744,0,4.76837158203125e-07
n745,0,4.76837158203125e-07
n746,1,4.76837158203125e-07
n747,0,4.76837158203125e-07
n751,1,9.5367431640625e-07
n752,0,9.5367431640625e-07
n753,0,9.5367431640625e-07
n754,0,9.5367431640625e-07
n755,0,9.5367431640625e-07
n756,0,9.5367431640625e-07
n757,0,9.5367431640625e-07
n758,0,9.5367431640625e-07
n759,0,9.5367431640625e-07
n760,0,9.5367431640625e-07
n761,0,9.5367431640625e-07
n762,0,9.5367431640625e-07
n763,0,9.5367431640625e-07
n764,0,9.5367431640625e-07
n765,0,9.5367431640625e-07
n766,0,9.5367431640625e-07
n767,1,9.5367431640625e-07
n768,1,9.5367431640625e-07
n769,1,9.5367431640625e-07
n770,0,9.5367431640625e-07
n771,1,9.5367431640625e-07
n772,0,9.5367431640625e-07
n773,1,9.5367431640625e-07
n776,0,9.5367431640625e-07
n777,1,9.5367431640625e-07
n778,1,9.5367431640625e-07
n779,0,9.5367431640625e-07
n780,1,9.5367431640625e-07
n781,0,9.5367431640625e-07
n791,0,9.5367431640625e-07
n797,0,9.5367431640625e-07
n806,0,9.5367431640625e-07
n809,0,9.5367431640625e-07
n810,1,9.5367431640625e-07
n811,1,9.5367431640625e-07
n812,0,9.5367431640625e-07
n813,1,9.5367431640625e-07
n814,0,9.5367431640625e-07
n823,0,9.5367431640625e-07
n824,1,9.5367431640625e-07
n825,1,9.5367431640625e-07
n826,0,9.5367431640625e-07
n827,1,9.5367431640625e-07
n828,0,9.5367431640625e-07
n837,0,9.5367431640625e-07
n843,0,9.5367431640625e-07
n847,0,9.5367431640625e-07
n848,0,9.5367431640625e-07
n849,1,9.5367431640625e-07
n852,0,9.5367431640625e-07
n855,0,9.5367431640625e-07
n858,0,9.5367431640625e-07
n861,0,9.5367431640625e-07
n864,0,9.5367431640625e-07
n867,0,9.5367431640625e-07
n868,0,9.5367431640625e-07
n869,1,9.5367431640625e-07
n870,0,9.5367431640625e-07
n874,1,1.9073486328125e-06
n875,0,1.9073486328125e-06
n876,0,1.9073486328125e-06
n877,0,1.9073486328125e-06
n878,0,1.9073486328125e-06
n879,0,1.9073486328125e-06
n880,0,1.9073486328125e-06
n881,0,1.9073486328125e-06
n882,0,1.9073486328125e-06
n883,0,1.9073486328125e-06
n884,0,1.9073486328125e-06
n885,0,1.9073486328125e-06
n886,0,1.9073486328125e-06
n887,0,1.9073486328125e-06
n888,0,1.9073486328125e-06
n889,0,1.9073486328125e-06
n890,0,1.9073486328125e-06
n891,0,1.9073486328125e-06
n892,0,1.9073486328125e-06
n893,1,1.9073486328125e-06
n894,1,1.9073486328125e-06
n895,1,1.9073486328125e-06
n896,1,1.9073486328125e-06
n897,0,1.9073486328125e-06
n898,1,1.9073486328125e-06
n899,0,1.9073486328125e-06
n903,1,1.9073486328125e-06
n904,1,1.9073486328125e-06
n905,0,1.9073486328125e-06
n906,1,1.9073486328125e-06
n907,0,1.9073486328125e-06
n908,1,1.9073486328125e-06
n909,1,1.9073486328125e-06
n910,0,1.9073486328125e-06
n911,1,1.9073486328125e-06
n912,0,1.9073486328125e-06
n925,0,1.9073486328125e-06
n931,0,1.9073486328125e-06
n940,0,1.9073486328125e-06
n943,0,1.9073486328125e-06
n944,1,1.9073486328125e-06
n945,1,1.9073486328125e-06
n946,0,1.9073486328125e-06
n947,1,1.9073486328125e-06
n948,0,1.9073486328125e-06
n957,0,1.9073486328125e-06
n958,1,1.9073486328125e-06
n959,1,1.9073486328125e-06
n960,0,1.9073486328125e-06
n961,1,1.9073486328125e-06
n962,0,1.9073486328125e-06
n971,0,1.9073486328125e-06
n977,0,1.9073486328125e-06
n981,0,1.9073486328125e-06
n982,0,1.9073486328125e-06
n983,1,1.9073486328125e-06
n986,0,1.9073486328125e-06
n989,0,1.9073486328125e-06
n992,0,1.9073486328125e-06
n995,0,1.9073486328125e-06
n998,0,1.9073486328125e-06
n1001,0,1.9073486328125e-06
n1004,0,1.9073486328125e-06
n1005,0,1.9073486328125e-06
n1006,0,1.9073486328125e-06
n1008,1,3.814697265625e-06
n1009,0,3.814697265625e-06
n1010,0,3.814697265625e-06
n1011,0,3.814697265625e-06
n1012,0,3.814697265625e-06
n1013,0,3.814697265625e-06
n1014,0,3.814697265625e-06
n1015,0,3.814697265625e-06
n1016,0,3.814697265625e-06
n1017,0,3.814697265625e-06
n1018,0,3.814697265625e-06
n1019,0,3.814697265625e-06
n1020,0,3.814697265625e-06
n1021,0,3.814697265625e-06
n1022,0,3.814697265625e-06
n1023,0,3.814697265625e-06
n1024,0,3.814697265625e-06
n1025,0,3.814697265625e-06
n1026,0,3.814697265625e-06
n1027,0,3.814697265625e-06
n1028,0,3.814697265625e-06
n1029,0,3.814697265625e-06
n1030,0,3.814697265625e-06
n1031,1,3.814697265625e-06
n1032,0,3.814697265625e-06
n1033,1,3.814697265625e-06
n1034,0,3.814697265625e-06
n1035,1,3.814697265625e-06
n1036,1,3.814697265625e-06
n1037,0,3.814697265625e-06
n1038,1,3.814697265625e-06
n1039,0,3.814697265625e-06
n1046,0,3.814697265625e-06
n1049,0,3.814697265625e-06
n1050,1,3.814697265625e-06
n1051,1,3.814697265625e-06
n1052,0,3.814697265625e-06
n1053,1,3.814697265625e-06
n1054,0,3.814697265625e-06
n1057,0,3.814697265625e-06
n1058,1,3.814697265625e-06
n1059,1,3.814697265625e-06
n1060,0,3.814697265625e-06
n1061,1,3.814697265625e-06
n1062,0,3.814697265625e-06
n1071,0,3.814697265625e-06
n1077,0,3.814697265625e-06
n1086,0,3.814697265625e-06
n1089,0,3.814697265625e-06
n1090,1,3.814697265625e-06
n1091,1,3.814697265625e-06
n1092,0,3.814697265625e-06
n1093,1,3.814697265625e-06
n1094,0,3.814697265625e-06
n1103,0,3.814697265625e-06
n1104,1,3.814697265625e-06
n1105,1,3.814697265625e-06
n1106,0,3.814697265625e-06
n1107,1,3.814697265625e-06
n1108,0,3.814697265625e-06
n1117,0,3.814697265625e-06
n1123,0,3.814697265625e-06
n1127,0,3.814697265625e-06
n1128,0,3.814697265625e-06
n1129,1,3.814697265625e-06
n1132,0,3.814697265625e-06
n1135,0,3.814697265625e-06
n1138,0,3.814697265625e-06
n1141,0,3.814697265625e-06
n1144,0,3.814697265625e-06
n1147,0,3.814697265625e-06
n1148,1,3.814697265625e-06
n1149,1,3.814697265625e-06
n1150,0,3.814697265625e-06
n1154,1,7.62939453125e-06
n1155,0,7.62939453125e-06
n1156,0,7.62939453125e-06
n1157,0,7.62939453125e-06
n1158,0,7.62939453125e-06
n1159,0,7.62939453125e-06
n1160,0,7.62939453125e-06
n1161,0,7.62939453125e-06
n1162,0,7.62939453125e-06
n1163,0,7.62939453125e-06
n1164,0,7.62939453125e-06
n1165,0,7.62939453125e-06
n1166,0,7.62939453125e-06
n1167,0,7.62939453125e-06
n1168,0,7.62939453125e-06
n1169,0,7.62939453125e-06
n1170,0,7.62939453125e-06
n1171,0,7.62939453125e-06
n1172,0,7.62939453125e-06
n1173,0,7.62939453125e-06
n1174,0,7.62939453125e-06
n1175,0,7.62939453125e-06
n1176,0,7.62939453125e-06
n1177,0,7.62939453125e-06
n1178,0,7.62939453125e-06
n1179,1,7.62939453125e-06
n1180,1,7.62939453125e-06
n1181,1,7.62939453125e-06
n1182,1,7.62939453125e-06
n1183,0,7.62939453125e-06
n1184,1,7.62939453125e-06
n1185,0,7.62939453125e-06
n1189,1,7.62939453125e-06
n1199,0,7.62939453125e-06
n1203,1,7.62939453125e-06
n1204,1,7.62939453125e-06
n1205,0,7.62939453125e-06
n1206,1,7.62939453125e-06
n1207,0,7.62939453125e-06
n1210,0,7.62939453125e-06
n1211,1,7.62939453125e-06
n1212,1,7.62939453125e-06
n1213,0,7.62939453125e-06
n1214,1,7.62939453125e-06
n1215,0,7.62939453125e-06
n1224,0,7.62939453125e-06
n1230,0,7.62939453125e-06
n1239,0,7.62939453125e-06
n1242,0,7.62939453125e-06
n1243,1,7.62939453125e-06
n1244,1,7.62939453125e-06
n1245,0,7.62939453125e-06
n1246,1,7.62939453125e-06
n1247,0,7.62939453125e-06
n1256,0,7.62939453125e-06
n1257,1,7.62939453125e-06
n1258,1,7.62939453125e-06
n1259,0,7.62939453125e-06
n1260,1,7.62939453125e-06
n1261,0,7.62939453125e-06
n1270,0,7.62939453125e-06
n1276,0,7.62939453125e-06
n1280,0,7.62939453125e-06
n1281,0,7.62939453125e-06
n1282,1,7.62939453125e-06
n1285,0,7.62939453125e-06
n1288,0,7.62939453125e-06
n1291,0,7.62939453125e-06
n1294,0,7.62939453125e-06
n1297,0,7.62939453125e-06
n1300,0,7.62939453125e-06
n1303,0,7.62939453125e-06
n1304,0,7.62939453125e-06
n1305,0,7.62939453125e-06
n1307,1,1.52587890625e-05
n1308,0,1.52587890625e-05
n1309,0,1.52587890625e-05
n1310,0,1.52587890625e-05
n1311,0,1.52587890625e-05
n1312,0,1.52587890625e-05
n1313,0,1.52587890625e-05
n1314,0,1.52587890625e-05
n1315,0,1.52587890625e-05
n1316,0,1.52587890625e-05
n1317,0,1.52587890625e-05
n1318,0,1.52587890625e-05
n1319,0,1.52587890625e-05
n1320,0,1.52587890625e-05
n1321,0,1.52587890625e-05
n1322,0,1.52587890625e-05
n1323,0,1.52587890625e-05
n1324,0,1.52587890625e-05
n1325,0,1.52587890625e-05
n1326,0,1.52587890625e-05
n1327,0,1.52587890625e-05
n1328,0,1.52587890625e-05
n1329,0,1.52587890625e-05
n1330,0,1.52587890625e-05
n1331,0,1.52587890625e-05
n1332,0,1.52587890625e-05
n1333,0,1.52587890625e-05
n1334,0,1.52587890625e-05
n1335,1,1.52587890625e-05
n1336,1,1.52587890625e-05
n1337,0,1.52587890625e-05
n1338,1,1.52587890625e-05
n1339,0,1.52587890625e-05
n1340,1,1.52587890625e-05
n1341,1,1.52587890625e-05
n1342,0,1.52587890625e-05
n1343,1,1.52587890625e-05
n1344,0,1.52587890625e-05
n1345,1,1.52587890625e-05
n1346,1,1.52587890625e-05
n1347,0,1.52587890625e-05
n1348,1,1.52587890625e-05
n1349,0,1.52587890625e-05
n1353,1,1.52587890625e-05
n1359,0,1.52587890625e-05
n1362,0,1.52587890625e-05
n1363,1,1.52587890625e-05
n1364,1,1.52587890625e-05
n1365,0,1.52587890625e-05
n1366,1,1.52587890625e-05
n1367,0,1.52587890625e-05
n1370,0,1.52587890625e-05
n1371,1,1.52587890625e-05
n1372,1,1.52587890625e-05
n1373,0,1.52587890625e-05
n1374,1,1.52587890625e-05
n1375,0,1.52587890625e-05
n1384,0,1.52587890625e-05
n1390,0,1.52587890625e-05
n1399,0,1.52587890625e-05
n1402,0,1.52587890625e-05
n1403,1,1.52587890625e-05
n1404,1,1.52587890625e-05
n1405,0,1.52587890625e-05
n1406,1,1.52587890625e-05
n1407,0,1.52587890625e-05
n1416,0,1.52587890625e-05
n1417,1,1.52587890625e-05
n1418,1,1.52587890625e-05
n1419,0,1.52587890625e-05
n1420,1,1.52587890625e-05
n1421,0,1.52587890625e-05
n1430,0,1.52587890625e-05
n1436,0,1.52587890625e-05
n1440,0,1.52587890625e-05
n1443,0,1.52587890625e-05
n1446,0,1.52587890625e-05
n1449,0,1.52587890625e-05
n1452,0,1.52587890625e-05
n1455,0,1.52587890625e-05
n1458,0,1.52587890625e-05
n1461,0,1.52587890625e-05
n1462,0,1.52587890625e-05
n1463,0,1.52587890625e-05
n1465,1,3.0517578125e-05
n1466,0,3.0517578125e-05
n1467,0,3.0517578125e-05
n1468,0,3.0517578125e-05
n1469,0,3.0517578125e-05
n1470,0,3.0517578125e-05
n1471,0,3.0517578125e-05
n1472,0,3.0517578125e-05
n1473,0,3.0517578125e-05
n1474,0,3.0517578125e-05
n1475,0,3.0517578125e-05
n1476,0,3.0517578125e-05
n1477,0,3.0517578125e-05
n1478,0,3.0517578125e-05
n1479,0,3.0517578125e-05
n1480,0,3.0517578125e-05
n1481,0,3.0517578125e-05
n1482,0,3.0517578125e-05
n1483,0,3.0517578125e-05
n1484,0,3.0517578125e-05
n1485,0,3.0517578125e-05
n1486,0,3.0517578125e-05
n1487,0,3.0517578125e-05
n1488,0,3.0517578125e-05
n1489,0,3.0517578125e-05
n1490,0,3.0517578125e-05
n1491,0,3.0517578125e-05
n1492,0,3.0517578125e-05
n1493,0,3.0517578125e-05
n1494,0,3.0517578125e-05
n1495,0,3.0517578125e-05
n1496,1,3.0517578125e-05
n1497,1,3.0517578125e-05
n1498,0,3.0517578125e-05
n1499,1,3.0517578125e-05
n1500,0,3.0517578125e-05
n1502,1,3.0517578125e-05
n1503,1,3.0517578125e-05
n1504,0,3.0517578125e-05
n1505,1,3.0517578125e-05
n1506,0,3.0517578125e-05
n1510,1,3.0517578125e-05
n1511,1,3.0517578125e-05
n1517,0,3.0517578125e-05
n1519,0,6.103515625e-05
n1520,0,3.0517578125e-05
n1524,1,3.0517578125e-05
n1525,1,3.0517578125e-05
n1526,0,3.0517578125e-05
n1527,1,3.0517578125e-05
n1528,0,3.0517578125e-05
n1531,0,3.0517578125e-05
n1532,1,3.0517578125e-05
n1533,1,3.0517578125e-05
n1534,0,3.0517578125e-05
n1535,1,3.0517578125e-05
n1536,0,3.0517578125e-05
n1545,0,3.0517578125e-05
n1551,0,3.0517578125e-05
n1560,0,3.0517578125e-05
n1563,0,3.0517578125e-05
n1564,1,3.0517578125e-05
n1565,1,3.0517578125e-05
n1566,0,3.0517578125e-05
n1567,1,3.0517578125e-05
n1568,0,3.0517578125e-05
n1577,0,3.0517578125e-05
n1578,1,3.0517578125e-05
n1579,1,3.0517578125e-05
n1580,0,3.0517578125e-05
n1581,1,3.0517578125e-05
n1582,0,3.0517578125e-05
n1591,0,3.0517578125e-05
n1597,0,3.0517578125e-05
n1615,0,3.0517578125e-05
n1618,0,3.0517578125e-05
n1619,0,3.0517578125e-05
n1620,0,3.0517578125e-05
n1622,1,6.103515625e-05
n1623,0,6.103515625e-05
n1624,0,6.103515625e-05
n1625,0,6.103515625e-05
n1626,0,6.103515625e-05
n1627,0,6.103515625e-05
n1628,0,6.103515625e-05
n1629,0,6.103515625e-05
n1630,0,6.103515625e-05
n1631,0,6.103515625e-05
n1632,0,6.103515625e-05
n1633,0,6.103515625e-05
n1634,0,6.103515625e-05
n1635,0,6.103515625e-05
n1636,0,6.103515625e-05
n1637,0,6.103515625e-05
n1638,0,6.103515625e-05
n1639,0,6.103515625e-05
n1640,0,6.103515625e-05
n1641,0,6.103515625e-05
n1642,0,6.103515625e-05
n1643,0,6.103515625e-05
n1644,0,6.103515625e-05
n1645,0,6.103515625e-05
n1646,0,6.103515625e-05
n1647,0,6.103515625e-05
n1648,0,6.103515625e-05
n1649,0,6.103515625e-05
n1650,0,6.103515625e-05
n1651,0,6.103515625e-05
n1652,0,6.103515625e-05
n1653,0,6.103515625e-05
n1654,0,6.103515625e-05
n1655,0,6.103515625e-05
n1661,1,6.103515625e-05
n1662,1,6.103515625e-05
n1663,0,6.103515625e-05
n1664,1,6.103515625e-05
n1665,0,6.103515625e-05
n1674,0,6.103515625e-05
n1675,0,6.103515625e-05
n1676,1,6.103515625e-05
n1682,0,6.103515625e-05
n1689,1,6.103515625e-05
n1690,1,6.103515625e-05
n1691,0,6.103515625e-05
n1692,1,6.103515625e-05
n1693,0,6.103515625e-05
n1697,1,6.103515625e-05
n1698,1,6.103515625e-05
n1699,0,6.103515625e-05
n1700,1,6.103515625e-05
n1701,0,6.103515625e-05
n1710,0,6.103515625e-05
n1716,0,6.103515625e-05
n1725,0,6.103515625e-05
n1728,0,6.103515625e-05
n1742,0,6.103515625e-05
n1743,1,6.103515625e-05
n1744,1,6.103515625e-05
n1745,0,6.103515625e-05
n1746,1,6.103515625e-05
n1747,0,6.103515625e-05
n1756,0,6.103515625e-05
n1760,0,6.103515625e-05
n1763,1,6.103515625e-05
n1764,1,6.103515625e-05
n1765,1,6.103515625e-05
n1766,0,6.103515625e-05
n1779,0,6.103515625e-05
n1780,0,6.103515625e-05
n1783,0,0.0001220703125
n1784,0,0.0001220703125
n1785,0,0.0001220703125
n1786,0,0.0001220703125
n1787,0,0.0001220703125
n1788,0,0.0001220703125
n1789,0,0.0001220703125
n1790,0,0.0001220703125
n1791,0,0.0001220703125
n1792,0,0.0001220703125
n1793,0,0.0001220703125
n1794,0,0.0001220703125
n1795,0,0.0001220703125
n1796,0,0.0001220703125
n1797,0,0.0001220703125
n1798,0,0.0001220703125
n1799,0,0.0001220703125
n1800,0,0.0001220703125
n1801,0,0.0001220703125
n1802,0,0.0001220703125
n1803,0,0.0001220703125
n1804,0,0.0001220703125
n1805,0,0.0001220703125
n1806,0,0.0001220703125
n1807,0,0.0001220703125
n1808,0,0.0001220703125
n1809,0,0.0001220703125
n1810,0,0.0001220703125
n1811,0,0.0001220703125
n1812,0,0.0001220703125
n1813,0,0.0001220703125
n1814,0,0.0001220703125
n1815,0,0.0001220703125
n1816,0,0.0001220703125
n1817,0,0.0001220703125
n1818,0,0.0001220703125
n1824,1,0.0001220703125
n1825,1,0.0001220703125
n1826,0,0.0001220703125
n1827,1,0.0001220703125
n1828,0,0.0001220703125
n1838,1,0.0001220703125
n1844,0,0.0001220703125
n1851,1,0.0001220703125
n1852,1,0.0001220703125
n1853,0,0.0001220703125
n1854,1,0.0001220703125
n1855,0,0.0001220703125
n1872,0,0.0001220703125
n1878,0,0.0001220703125
n1887,0,0.0001220703125
n1890,0,0.0001220703125
n1891,1,0.0001220703125
n1892,1,0.0001220703125
n1893,0,0.0001220703125
n1894,1,0.0001220703125
n1895,0,0.0001220703125
n1904,0,0.0001220703125
n1905,0,0.0001220703125
n1906,0,0.0001220703125
n1907,0,0.0001220703125
n1916,0,0.0001220703125
n1919,0,0.0001220703125
n1920,1,0.0001220703125
n1921,1,0.0001220703125
n1922,0,0.0001220703125
n1925,0,0.0001220703125
